date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-11-29 22:05:26,RajaBrar_INC,AjayLalluINC,0,7,24,"धन्यवाद अजय कुमार जी https://twitter.com/mlatamkuhi/status/935775448130256897 …",,,,935993127780753414,https://twitter.com/RajaBrar_INC/status/935993127780753414
2017-11-29 22:02:21,RajaBrar_INC,667b153884b24dd,0,5,14,"Thank you for your wisheshttps://twitter.com/667b153884b24dd/status/935770870919958528 …",,,,935992351574564864,https://twitter.com/RajaBrar_INC/status/935992351574564864
2017-11-29 21:59:26,RajaBrar_INC,Rajnikant_INC,0,7,22,"Thank you for your wisheshttps://twitter.com/rajnikantnsui/status/935765970462957575 …",,,,935991619974602752,https://twitter.com/RajaBrar_INC/status/935991619974602752
2017-11-29 21:58:43,RajaBrar_INC,DeanKuriakose,0,6,23,"Dean Ji, Thank you for your wisheshttps://twitter.com/deankuriakose/status/935764982582607872 …",,,,935991436922593280,https://twitter.com/RajaBrar_INC/status/935991436922593280
2017-11-29 21:56:32,RajaBrar_INC,umeshpatelcgpyc,0,6,18,"Thank you for your wishes Umesh Jihttps://twitter.com/umeshpatelcgpyc/status/935763607748571139 …",,,,935990888609693698,https://twitter.com/RajaBrar_INC/status/935990888609693698
2017-11-29 21:55:27,RajaBrar_INC,rockytuseed,0,0,2,"Thank you for your wishes Rocky.",,,,935990614780289025,https://twitter.com/RajaBrar_INC/status/935990614780289025
2017-11-29 21:53:59,RajaBrar_INC,hbansal18,0,6,19,"Thank you for your wisheshttps://twitter.com/hbansal18/status/935761107498790912 …",,,,935990245899714560,https://twitter.com/RajaBrar_INC/status/935990245899714560
2017-11-29 21:53:47,RajaBrar_INC,Santosh_Mheshwr,0,4,12,"Thank you for your wisheshttps://twitter.com/santosh_mheshwr/status/935761044370284544 …",,,,935990199166803969,https://twitter.com/RajaBrar_INC/status/935990199166803969
2017-11-29 21:53:40,RajaBrar_INC,satyajeettambe,0,3,14,"Thank you for your wishes Satyajeet Ji.https://twitter.com/satyajeettambe/status/935760913042497536 …",,,,935990167306870784,https://twitter.com/RajaBrar_INC/status/935990167306870784
2017-11-29 21:50:27,RajaBrar_INC,varyamkaur,0,3,16,"धन्यवाद वर्यम जीhttps://twitter.com/varyamkaur094/status/935757872629239808 …",,,,935989356879167488,https://twitter.com/RajaBrar_INC/status/935989356879167488
2017-11-29 21:48:24,RajaBrar_INC,AnilTpyc,0,13,37,"Thank you for your wishes Anil jihttps://twitter.com/aniltpyc/status/935755000835444736 …",,,,935988842703740928,https://twitter.com/RajaBrar_INC/status/935988842703740928
2017-11-29 21:44:37,RajaBrar_INC,daiyan222,0,3,12,"Thank you Daiyan Jihttps://twitter.com/daiyan222/status/935754050410352640 …",,,,935987891322339328,https://twitter.com/RajaBrar_INC/status/935987891322339328
2017-11-29 21:42:23,RajaBrar_INC,TomarKaransingh,0,3,13,"Thank you Karanhttps://twitter.com/tomarkaransingh/status/935751062606241793 …",,,,935987327783940096,https://twitter.com/RajaBrar_INC/status/935987327783940096
2017-11-29 21:42:04,RajaBrar_INC,ShashanthIYC,0,8,17,"Thank you for your wisheshttps://twitter.com/shashanthiyc/status/935750743566569478 …",,,,935987246662017024,https://twitter.com/RajaBrar_INC/status/935987246662017024
2017-11-29 21:41:47,RajaBrar_INC,IncNaushad,0,3,12,"Thank you for your warm wishes Naushad Jihttps://twitter.com/incnaushad/status/935750403764948993 …",,,,935987176067686400,https://twitter.com/RajaBrar_INC/status/935987176067686400
2017-11-29 21:41:19,RajaBrar_INC,PShagotra,0,6,15,"Thank you for your wishes Pranav Jihttps://twitter.com/presidentjkpyc/status/935750152974946305 …",,,,935987057876336640,https://twitter.com/RajaBrar_INC/status/935987057876336640
2017-11-29 21:39:02,RajaBrar_INC,pandey_amrish,0,7,15,"Thank you Amrish Jihttps://twitter.com/pandey_amrish/status/935749334787940353 …",,,,935986483659280384,https://twitter.com/RajaBrar_INC/status/935986483659280384
2017-11-29 21:34:37,RajaBrar_INC,sansharma81,0,5,17,"Thank you for your wishes Sandeephttps://twitter.com/sansharma81/status/935747960150872065 …",,,,935985374064623616,https://twitter.com/RajaBrar_INC/status/935985374064623616
2017-11-29 21:30:18,RajaBrar_INC,Bineshposwal,0,4,12,"Thank you for your wishes Binesh Jihttps://twitter.com/bineshposwal/status/935742631241551872 …",,,,935984289178456064,https://twitter.com/RajaBrar_INC/status/935984289178456064
