date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-06-29 14:58:27,narendramodi,,427,2050,3749,"Very proud of @P9Ashwini & @Guttajwala for the wonderful victory at the Canada Open. Congratulations to the brilliant sportspersons.",,@P9Ashwini @Guttajwala,,615534803547336704,https://twitter.com/narendramodi/status/615534803547336704
2015-06-29 14:56:01,narendramodi,,799,2427,3827,"Amazed by the fantastic response to #SelfieWithDaughter. Its remarkable how people across the world have chipped in.http://nm4.in/1KixqRS",,,#SelfieWithDaughter,615534188926627840,https://twitter.com/narendramodi/status/615534188926627840
2015-06-29 13:29:06,ncbn,,13,70,148,"My hearty congratulations to @Guttajwala and @P9Ashwini on clinching the Canada Open Women's Doubles title.",,@Guttajwala @P9Ashwini,,615512314117107712,https://twitter.com/ncbn/status/615512314117107712
2015-06-29 13:24:00,INCIndia,,14,100,93,"Visuals: @nsui protests against Union HRD Minister Smriti Irani demanding her resignationpic.twitter.com/29UW9sftgZ",,@nsui,,615511034103664640,https://twitter.com/INCIndia/status/615511034103664640
2015-06-29 13:08:17,INCIndia,,25,136,100,"Rajasthan CM Vasundhra Raje has forcibly acquired Dholpur Palace along with Lalit Modi through a private company.pic.twitter.com/B3eioT5LEa",,,,615507079214661638,https://twitter.com/INCIndia/status/615507079214661638
2015-06-29 12:27:01,INCIndia,,6,51,40,"If you are not following the People's Shadow Ministry of Finance, Do follow it on @FinMinIndShadow Thankspic.twitter.com/phuKjwMGSQ",,@FinMinIndShadow,,615496692461211648,https://twitter.com/INCIndia/status/615496692461211648
2015-06-29 12:19:59,INCIndia,,8,112,65,"Two more people connected with the Vyapam scam.What is CM Shri 'Shavraj' Chouhan hiding? #ShavrajKaVyapampic.twitter.com/L8nZE8pxzl",,,#ShavrajKaVyapampic,615494923756777472,https://twitter.com/INCIndia/status/615494923756777472
2015-06-29 12:10:02,INCIndia,,6,74,67,". @nsui protests against Union HRD Minister Smt Smriti Irani in Delhi on Mondaypic.twitter.com/qsJVqCVgaS",,@nsui,,615492420369649665,https://twitter.com/INCIndia/status/615492420369649665
2015-06-29 12:08:03,RajaBrar_INC,,12,138,102,"#SushmaSwaraj #SmritiFakeDegree #VasundharaRaje #PankajaMunde are a tribute to India's Democracy and #Modi 's capability #Lalitgate #Vyapam",,,#SushmaSwaraj #SmritiFakeDegree #VasundharaRaje #PankajaMunde #Modi #Lalitgate #Vyapam,615491918177284096,https://twitter.com/RajaBrar_INC/status/615491918177284096
2015-06-29 10:43:21,OmarAbdullah,,23,50,61,"My piece for @thewire_in looking at the way the flood hit people of J&K have been taken for a ride - http://thewire.in/2015/06/29/after-the-deluge-a-state-awash-with-empty-words/ …",,@thewire_in,,615470604028809216,https://twitter.com/OmarAbdullah/status/615470604028809216
2015-06-29 10:16:47,INCIndia,,7,120,72,"Land bill hearing score: One for, 33 against Read:http://www.telegraphindia.com/1150629/jsp/nation/story_28473.jsp#.VZC02fmqqko …pic.twitter.com/6uRBrUoXAa",,,#,615463918689894400,https://twitter.com/INCIndia/status/615463918689894400
2015-06-29 10:14:10,INCIndia,,6,53,36,"AICC Press Conference addressed by @Jairam_Ramesh toda on #ModiGate Watch: https://www.youtube.com/watch?v=LHBiUBipgv0 …",,@Jairam_Ramesh,#ModiGate,615463259152355328,https://twitter.com/INCIndia/status/615463259152355328
2015-06-29 10:08:28,mkstalin,,67,146,213,"Glad to see the #ChennaiMetro finally inaugurated. Long journey since our DMK gov started it. Would love to see Metro expand to new areas!",,,#ChennaiMetro,615461826348716032,https://twitter.com/mkstalin/status/615461826348716032
2015-06-29 09:38:23,JM_Scindia,,12,69,98,"Congrats Ashwini Ponnappa & Jwala Gutta on winning the Canada Open women's doubles title. You make India Proud. @P9Ashwini @Guttajwala",,@P9Ashwini @Guttajwala,,615454256343203840,https://twitter.com/JM_Scindia/status/615454256343203840
2015-06-29 09:37:17,BJP4India,,25,156,197,"PM Shri @narendramodi urges to share #SelfieWithDaughter with a tagline of Beti Bachao Beti Padhao -https://www.youtube.com/watch?v=fl8FKXT_LO4 …",,@narendramodi,#SelfieWithDaughter,615453978017435648,https://twitter.com/BJP4India/status/615453978017435648
2015-06-29 08:14:01,INCIndia,,8,110,68,"OFB sought Rs 2630 cr but only got Rs 1143 cr. Is it because the NDA is promoting pvt sector? http://bit.ly/1LDu3qB pic.twitter.com/n5b2JtqsQY",,,,615433022238650368,https://twitter.com/INCIndia/status/615433022238650368
2015-06-29 07:29:55,RahulGandhi,,98,548,610,"Congratulations to @P9Ashwini and @Guttajwala on the big win at the 2015 Canada Open. You’ve made us proud!:Rahul Gandhi",,@P9Ashwini @Guttajwala,,615421923074293760,https://twitter.com/RahulGandhi/status/615421923074293760
2015-06-29 07:22:30,BJP4India,,8,106,136,"Shri @AmitShahOffice speech at the launch of 'Transcendence - Celebrating a Historic Book' - https://www.youtube.com/watch?v=C6Qv0QDL8gI …pic.twitter.com/6KKt1P5KYO",,@AmitShahOffice,,615420059029123073,https://twitter.com/BJP4India/status/615420059029123073
2015-06-29 07:04:40,INCIndia,,7,101,58,"We sadly have to state that Vasundhara Raje's husband in 1980 made a statement saying Dholpur Mahal belongs to the Govt: @Jairam_Ramesh",,@Jairam_Ramesh,,615415569068638208,https://twitter.com/INCIndia/status/615415569068638208
2015-06-29 07:04:07,INCIndia,,18,164,115,"Governmental property was converted to personal assets by Lalit Modi and Vasundhara Raje: @Jairam_Rameshpic.twitter.com/dUcrvLjemI",,@Jairam_Rameshpic,,615415430568501248,https://twitter.com/INCIndia/status/615415430568501248
2015-06-29 07:02:34,INCIndia,,6,108,52,"Despite Dholpur City Palace being property of Govt,Raje & L Modi proceeded to convert it into a high-end private luxury hotel: @Jairam_Ramesh",,@Jairam_Ramesh,,615415040712163328,https://twitter.com/INCIndia/status/615415040712163328
2015-06-29 06:59:41,INCIndia,,8,131,74,"Even Vasundhara Raje herself had admitted this fact that Dholpur property was owned by Govt of Raj: @Jairam_Rameshpic.twitter.com/fnj1rBuIEP",,@Jairam_Rameshpic,,615414317882609664,https://twitter.com/INCIndia/status/615414317882609664
2015-06-29 06:56:17,INCIndia,,3,97,47,"On 10.04.1954,Dholpur Riyasat merged with Union of India in Independent India & in 1977 Dholpur Mahal was made Govt Property: @Jairam_Ramesh",,@Jairam_Ramesh,,615413458616463360,https://twitter.com/INCIndia/status/615413458616463360
2015-06-29 06:53:41,INCIndia,,0,101,49,"Magnitude of quid pro quo,fin relationship between Raj CM & her fugitive friend,partner L Modi are getting unearthed everyday: @Jairam_Ramesh",,@Jairam_Ramesh,,615412804531523584,https://twitter.com/INCIndia/status/615412804531523584
2015-06-29 06:52:10,INCIndia,,9,99,54,"Today, we present you the documents where Lalit Modi and Vaundhara Raje has changed a Govt property into a personal property: @Jairam_Ramesh",,@Jairam_Ramesh,,615412425832054784,https://twitter.com/INCIndia/status/615412425832054784
2015-06-29 06:50:17,INCIndia,,9,87,44,"There have been 3 Lies, 3 Cover ups by BJP and Vasundhara Raje: @Jairam_Ramesh Watch LIVE:https://www.youtube.com/watch?v=Go1mP1CkSwg …",,@Jairam_Ramesh,,615411949728215040,https://twitter.com/INCIndia/status/615411949728215040
2015-06-29 06:48:52,INCIndia,INCIndia,5,73,36,"Third fact that has been established that Vasundhara Raje signed a 7 Page Doc for UK Authorities to abet fugitive Lalit Modi: @Jairam_Ramesh",,@Jairam_Ramesh,,615411593623384064,https://twitter.com/INCIndia/status/615411593623384064
