date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-05-12 17:38:24,INCIndia,,22,76,55,"#LokSabha elections are the biggest festival of the Largest Democracy. Thank you for being a part of it.pic.twitter.com/rW1IFF32jv",,,#LokSabha,465908865087725569,https://twitter.com/INCIndia/status/465908865087725569
2014-05-12 15:12:36,BJP4India,,15,41,32,"Shri @BJPRajnathSingh on General Elections 2014: http://www.bjp.org/en/media-resources/press-releases/press-shri-rajanth-singh-on-last-phase-of-loksabha-election …",,@BJPRajnathSingh,,465872174839255040,https://twitter.com/BJP4India/status/465872174839255040
2014-05-12 15:01:56,narendramodi,,507,668,1414,"Had a meeting with @nitin_gadkari jipic.twitter.com/JKTHsG7L7a",,@nitin_gadkari,,465869491478351873,https://twitter.com/narendramodi/status/465869491478351873
2014-05-12 14:51:15,OmarAbdullah,,352,636,391,"So one channel gives Cong only 2 in Rajasthan & another gives them 14. Did these channels cover the same election?",,,,465866799381102592,https://twitter.com/OmarAbdullah/status/465866799381102592
2014-05-12 14:31:15,OmarAbdullah,,780,1197,819,"The only exit poll that matters is the one that is slated for Friday, the rest are all great time pass.",,,,465861766212091905,https://twitter.com/OmarAbdullah/status/465861766212091905
2014-05-12 14:02:32,arunjaitley,,54,103,131,"Please watch my interview ""Nothing but the Truth”.http://bit.ly/1l2t2rx",,,,465854541422796800,https://twitter.com/arunjaitley/status/465854541422796800
2014-05-12 13:37:56,BJP4India,,30,111,84,"Counting will take place on 16th May but today we already have undisputed winners and they are the people of India! http://nm4.in/1nzxTVU",,,,465848349464072192,https://twitter.com/BJP4India/status/465848349464072192
2014-05-12 13:26:12,BJP4India,,2,4,5,"@nationalwatch आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/caaa7d78a0b04d9d870791d251b4b90e.html …",,@nationalwatch,,465845397588430848,https://twitter.com/BJP4India/status/465845397588430848
2014-05-12 13:24:34,BJP4India,,0,1,1,"@kinganuj21 आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/a7373d6910bd46058cda66b478e8940b.html …",,@kinganuj21,,465844985179295744,https://twitter.com/BJP4India/status/465844985179295744
2014-05-12 13:23:17,BJP4India,,0,2,0,"@rahuulbhatia आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/998686a0a76f4ae9b10f53bf6f5bd880.html …",,@rahuulbhatia,,465844665334239232,https://twitter.com/BJP4India/status/465844665334239232
2014-05-12 13:22:54,BJP4India,,0,2,1,"@DemocraticApple आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/f64f9103e53c48f0be6ae7e8635d0c67.html …",,@DemocraticApple,,465844565799215104,https://twitter.com/BJP4India/status/465844565799215104
2014-05-12 13:22:53,BJP4India,,0,0,0,"@GT_IITIIMMAHEUC आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/becd4489f80644829c7525cde4fce61a.html …",,@GT_IITIIMMAHEUC,,465844563370725376,https://twitter.com/BJP4India/status/465844563370725376
2014-05-12 13:22:28,BJP4India,,0,0,0,"@pdeept आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/ca4e01065d3946debfed8175a76df74f.html …",,@pdeept,,465844457410019328,https://twitter.com/BJP4India/status/465844457410019328
2014-05-12 13:21:38,BJP4India,,0,0,0,"@D_LastSAMURAI आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/8cd74e8ced4746b2b302361092398497.html …",,@D_LastSAMURAI,,465844247313121281,https://twitter.com/BJP4India/status/465844247313121281
2014-05-12 13:20:47,BJP4India,,0,0,0,"@sunny_bst आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/4d15641b6f8740b58375df51fd0720c5.html …",,@sunny_bst,,465844035588866049,https://twitter.com/BJP4India/status/465844035588866049
2014-05-12 13:19:33,BJP4India,,1,0,0,"@Nikhil_Original आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/7931db038d76471e9357b1fda9050132.html …",,@Nikhil_Original,,465843725956952064,https://twitter.com/BJP4India/status/465843725956952064
2014-05-12 13:18:31,BJP4India,HITENDRA_SINH,1,1,0,"@HITENDRA_SINH आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/62190eb2d0084aeb91198f5fe85b519c.html …",,@HITENDRA_SINH,,465843465218031618,https://twitter.com/BJP4India/status/465843465218031618
2014-05-12 13:17:41,BJP4India,uble_ande,0,1,0,"@uble_ande आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/f3765808f55449ad853897edd96a80ba.html …",,@uble_ande,,465843254848528384,https://twitter.com/BJP4India/status/465843254848528384
2014-05-12 13:16:39,BJP4India,,0,0,0,"@theMANTAL_BWAY आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/67ba356866904acba81fb9b2f2a018b9.html …",,@theMANTAL_BWAY,,465842992805187585,https://twitter.com/BJP4India/status/465842992805187585
2014-05-12 13:16:25,BJP4India,,0,0,0,"@iCivilized आपका एक वोट बहुमत दिलाएगा। एक भारत-श्रेष्ठ भारत के लिए अभी वोट कीजिये। http://social.bjp.org/hashtag/abkibaar300paar/f966496f4d1343e584a4eda9a4e3c2ce.html …",,@iCivilized,,465842936618287104,https://twitter.com/BJP4India/status/465842936618287104
