date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-09-29 18:33:18,OmarAbdullah,,109,143,896,"Something happened between Sept 2015 & Sept 2018. Khardung La went from 18,380 feet & the ‘highest motor-able pass in the world’ to 17,982 feet & ‘one of the highest motor-able passes in the world’.pic.twitter.com/3gP1T8ToLD",,,,1046105655763963904,https://twitter.com/OmarAbdullah/status/1046105655763963904
2018-09-29 17:36:15,SachinPilot,,157,857,2666,"हाल ही में भाजपा अध्यक्ष, अमित शाह जी ने कहा था कि भाजपा सही या गलत किसी चीज़ को सोशल मीडिया पर वायरल कर सकती है, BJP कार्यकर्ताओं द्वारा @ashokgehlot51 जी को झूठ फैलाकर जाट समाज में बदनाम करने का अनैतिक प्रयास निंदनीय है मैं इसकी कड़ी निंदा करता हूँ।",,@ashokgehlot51,,1046091299403837442,https://twitter.com/SachinPilot/status/1046091299403837442
2018-09-29 17:23:11,BJP4India,,87,710,2251,"पाकिस्तान के साथ कई बार वार्ता के दौर चले हैं लेकिन हर बार उसकी हरकतों के कारण ही वार्ता रुकी है। पाकिस्तान हम पर मानवाधिकारों के उलंघन का आरोप लगता है जबकि मानवाधिकारों का सबसे बड़ा उलंघन तो आतंकवादी करते हैं जिनकी पाकिस्तान पैरवी करता है : श्रीमती @SushmaSwaraj #UNGApic.twitter.com/HKpiLOelBQ",,@SushmaSwaraj,#UNGApic,1046088008057999361,https://twitter.com/BJP4India/status/1046088008057999361
2018-09-29 17:21:50,BJP4India,,66,621,1897,"हमारा पड़ोसी देश आतंकवाद फैलाने मात्र में माहिर नहीं है बल्कि किए को नकारने में भी उसको महारत है, इसकी सबसे बड़ी मिसाल है ओसामा बिन लादेन का पाकिस्तान में पाया जाना। दुनिया ने अब पाकिस्तान का सही चेहरा पहचान लिया है : श्रीमती @SushmaSwaraj #UNGApic.twitter.com/0NFaakG9MG",,@SushmaSwaraj,#UNGApic,1046087669904822276,https://twitter.com/BJP4India/status/1046087669904822276
2018-09-29 17:09:49,ncbn,,52,160,864,"ఈ ఏడాది డిసెంబర్ 31 కల్లా అన్ని శాఖలను ‘ఈ-ప్రగతి’ ప్లాట్‌ఫామ్‌తో అనుసంధానించే ప్రక్రియ పూర్తి చేస్తాం. సంక్షేమ-అభివృద్ధి కార్యక్రమాలను పరుగులు పెట్టించేందుకు ఇకపై ప్రతీ నెలా జిల్లా కలెక్టర్ల సమావేశం నిర్వహిస్తాం. https://ncbn.in/post/epragati-meeting-29sep …",,,,1046084647376093186,https://twitter.com/ncbn/status/1046084647376093186
2018-09-29 17:08:25,ncbn,,30,98,489,"ప్రభుత్వ పథకాలను ప్రజలకు చేరువ చేస్తూ.. వారిలో సంతృప్తి పెంచేదిశగా ఈ-ప్రగతి వేదిక ఉపయోగపడాలని అధికారులకు దిశా నిర్దేశం చేశాము. వైద్యరంగంలోని అన్నిసేవలను ఈ-ప్రగతికి అనుసంధానించి వైద్య సేవలను మరింత సమర్థవంతంగా అందించేలా చర్యలు చేపడతాము.pic.twitter.com/Zq7CXPcs1I",,,,1046084292210765824,https://twitter.com/ncbn/status/1046084292210765824
2018-09-29 16:59:19,narendramodi,,572,1388,6340,"Tune in tomorrow at 11 AM. #MannKiBaatpic.twitter.com/wGnAdwY1Bd",,,#MannKiBaatpic,1046082004536766464,https://twitter.com/narendramodi/status/1046082004536766464
2018-09-29 16:58:45,BJP4India,,558,2072,6653,"जिन्होंने झूठ बोलना तय कर लिया है, सही करना जिनके संस्कार नहीं हैं उनके पीछे अपनी शक्ति बर्बाद ना करें। उनको पत्थर मारने दीजिये, हम राष्ट्र की सेवा में रोज मील के पत्थर बनाएंगे, वो गाली देते हैं तो दें, हम राष्ट्र सेवा में जुटे रहेंगे : पीएम मोदी #MeraBoothSabseMazbootpic.twitter.com/4DjlDp6JTd",,,#MeraBoothSabseMazbootpic,1046081859485138952,https://twitter.com/BJP4India/status/1046081859485138952
2018-09-29 16:57:28,narendramodi,,298,1762,7759,"Glad to see the tremendous enthusiasm towards Ayushman Bharat among all sections of society. We are doing everything possible to provide top quality healthcare to the poor.pic.twitter.com/VtKP8W5GVx",,,,1046081536787972097,https://twitter.com/narendramodi/status/1046081536787972097
2018-09-29 16:55:56,narendramodi,,102,936,3833,"While interacting with BJP Karyakartas in Bilaspur, talked at length about how the Central and Chhattisgarh Governments have initiated a series of development measures in Maoist affected areas, which have benefitted several citizens.pic.twitter.com/0jucTjK0rA",,,,1046081153613135878,https://twitter.com/narendramodi/status/1046081153613135878
