date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-06-29 16:54:19,BJP4India,,31,384,899,"Schedule of Shri @AmitShah public programs on 30 June 2016 in Uttar Pradesh. Get LIVE updates at @YuvaiTV.pic.twitter.com/EJyXE9jtVC",,@AmitShah @YuvaiTV,,748197919291899904,https://twitter.com/BJP4India/status/748197919291899904
2016-06-29 15:30:21,INCIndia,,83,337,265,"Why is Modi ji taking credit for the tireless work of diplomats & leaders of the previous Govts?pic.twitter.com/iLvdwxhHRg",,,,748176788187033600,https://twitter.com/INCIndia/status/748176788187033600
2016-06-29 14:37:24,ncbn,,148,276,806,"Extremely happy as a new chapter begins in the history of Andhra Pradesh as our Govt has started functioning from #Amaravati today.",,,#Amaravati,748163465160855553,https://twitter.com/ncbn/status/748163465160855553
2016-06-29 14:30:11,INCIndia,,28,271,223,"Modi ji appears to have forgotten the Bandung Conf & NAM when making his statements in the interview.pic.twitter.com/SFRJ4GjgyD",,,,748161645944311808,https://twitter.com/INCIndia/status/748161645944311808
2016-06-29 14:22:05,narendramodi,,395,1599,4518,"National Mineral Exploration Policy approved by the Cabinet will spearhead sectoral growth & accelerate development.http://nm-4.com/8uwr",,,,748159608359886848,https://twitter.com/narendramodi/status/748159608359886848
2016-06-29 14:20:53,narendramodi,,273,1702,4176,"Reviewed progress towards installing solar pumps, which will help provide clean drinking water in remote areas. http://nm-4.com/huwr",,,,748159304625164288,https://twitter.com/narendramodi/status/748159304625164288
2016-06-29 14:20:18,narendramodi,,119,1202,3527,"The issue of preparedness for dealing with floods came up during PRAGATI session. Urged states to ensure efficacy of relief mechanisms.",,,,748159159229620225,https://twitter.com/narendramodi/status/748159159229620225
2016-06-29 14:16:55,narendramodi,,493,2434,7523,"Today’s PRAGATI session was marked by extensive discussions on road, rail, coal projects and water conservation.pic.twitter.com/esNEkvbGnY",,,,748158308767440896,https://twitter.com/narendramodi/status/748158308767440896
2016-06-29 13:58:20,ncbn,,25,99,368,"Eric, VP & Mobile Manufacturing Director of OPPO, said they're keen on investing Rs.1,000 cr in AP. It will create 25,000 jobs. #ChinaTrip",,,#ChinaTrip,748153630067466241,https://twitter.com/ncbn/status/748153630067466241
2016-06-29 13:42:31,PMOIndia,,123,410,1870,"Development of this stretch will also help uplifting the socio-economic condition & also increase employment potential for people.",,,,748149651883319296,https://twitter.com/PMOIndia/status/748149651883319296
2016-06-29 13:41:45,PMOIndia,,58,277,884,"The cost is estimated to be Rs.2028.91 crore & total length of the road to be developed is approximately 87 kms. #TransformingIndia",,,#TransformingIndia,748149456869199872,https://twitter.com/PMOIndia/status/748149456869199872
2016-06-29 13:41:21,PMOIndia,,41,296,966,"CCEA, chaired by PM @narendramodi approved the development of four laning of Aurangabad-Telwadi Section of NH-211 in Maharashtra.",,@narendramodi,,748149357086707713,https://twitter.com/PMOIndia/status/748149357086707713
2016-06-29 13:40:49,PMOIndia,,26,221,633,"...particularly heavy traffic, plying between Angul and Sambalpur section. (2/2) #TransformingIndia",,,#TransformingIndia,748149224282398720,https://twitter.com/PMOIndia/status/748149224282398720
2016-06-29 13:40:27,PMOIndia,,24,308,934,"The project will help in expediting the improvement of infrastructure in Odisha and in reducing the time & cost of travel for traffic (1/2)",,,,748149132775333888,https://twitter.com/PMOIndia/status/748149132775333888
2016-06-29 13:39:57,PMOIndia,,24,247,701,"The cost is estimated to be Rs.2491.53 crore & total length of the road to be developed is approximately 151 kms. #TransformingIndia",,,#TransformingIndia,748149007256535041,https://twitter.com/PMOIndia/status/748149007256535041
2016-06-29 13:39:34,PMOIndia,,32,263,678,"CCEA approved the development of four laning of Angul-Sambalpur Section of NH-42 (New NH-55) in Odisha. #TransformingIndia",,,#TransformingIndia,748148907163672577,https://twitter.com/PMOIndia/status/748148907163672577
2016-06-29 13:39:09,PMOIndia,,37,267,898,"Project will improve infrastructure in Punjab & will also help in uplifting the socio-economic condition of this region in the State.",,,,748148803178467328,https://twitter.com/PMOIndia/status/748148803178467328
2016-06-29 13:38:08,PMOIndia,,28,241,707,"The cost is estimated to be Rs.1444.42 crore & total length of the road to be developed is approximately 80.820 kms. #TransformingIndia",,,#TransformingIndia,748148548412313600,https://twitter.com/PMOIndia/status/748148548412313600
2016-06-29 13:37:42,PMOIndia,,31,264,675,"CCEA, chaired by PM approved the development of four laning of Phagwara-Rupnagar Section of NH-344A in Punjab. #TransformingIndia",,,#TransformingIndia,748148439075135488,https://twitter.com/PMOIndia/status/748148439075135488
2016-06-29 13:30:21,INCIndia,,25,252,263,"Smt Indira Gandhi with the troops at Hajipir Pass in J&K in 1965.pic.twitter.com/hNABmCo4FX",,,,748146589898727424,https://twitter.com/INCIndia/status/748146589898727424
2016-06-29 12:35:11,PMOIndia,,93,611,1334,"Mr Sultan Ahmed Al Mehmodi shared a poem about PM @narendramodi.pic.twitter.com/W8bJGCU08d",,@narendramodi,,748132707654377472,https://twitter.com/PMOIndia/status/748132707654377472
2016-06-29 12:33:34,PMOIndia,,30,340,869,"Mr Sultan Ahmed Al Mehmodi from Oman met PM @narendramodi today.https://amp.twimg.com/v/af8e9d78-c414-4f6b-85c1-70b7923cda00 …",,@narendramodi,,748132299556818946,https://twitter.com/PMOIndia/status/748132299556818946
2016-06-29 12:30:18,INCIndia,,23,265,217,"Shri Rajiv Gandhi was engaging with both US & USSR at the height of the Cold War.pic.twitter.com/JIF26HMpnL",,,,748131475984252929,https://twitter.com/INCIndia/status/748131475984252929
2016-06-29 11:44:44,BJP4India,,28,351,585,"मोदी सरकार ने सातवें वेतन आयोग की सिफारिशें मंजूर की, मासिक वेतन में 23.6% तक की कुल बढ़ोत्तरी।pic.twitter.com/V95FqXBelu",,,,748120012314058752,https://twitter.com/BJP4India/status/748120012314058752
2016-06-29 11:38:01,INCIndia,,42,253,219,"खट्टर जी क्या वजह है जो आप देश और हरियाणा की जनता को अपनी संपत्ति की जानकारी नहीं दे रहे?pic.twitter.com/CotNITPfw1",,,,748118318540693505,https://twitter.com/INCIndia/status/748118318540693505
2016-06-29 11:27:14,INCIndia,INCIndia,7,132,91,"The Court has observed that prima facie, Sadhvi Pragya remains an accused in the Malegaon Blast case: Shobha Oza",,,,748115608256950272,https://twitter.com/INCIndia/status/748115608256950272
2016-06-29 11:24:31,INCIndia,INCIndia,3,149,90,"Doubts are being raised on the functioning of the NIA & it is a cause for concern for this nation: Shobha Oza",,,,748114921091538945,https://twitter.com/INCIndia/status/748114921091538945
2016-06-29 11:23:08,INCIndia,INCIndia,1,128,75,"The latest pronouncement by the HC on the Malegaon blast case has again highlighted how NIA is being used to exonerate BJP/RSS sympathisers",,,,748114574914658305,https://twitter.com/INCIndia/status/748114574914658305
2016-06-29 11:19:59,INCIndia,INCIndia,1,109,68,"Why are their funds being cut? It will affect implementations of schemes of the Union Government",,,,748113781788532736,https://twitter.com/INCIndia/status/748113781788532736
2016-06-29 11:17:55,INCIndia,INCIndia,1,102,67,"It is the Panchayat which implements many of the schemes, some of which are beyond mandate of Rural Development Min....",,,,748113262193958912,https://twitter.com/INCIndia/status/748113262193958912
2016-06-29 11:05:09,INCIndia,INCIndia,2,109,78,"The purpose of these funds were to empower the elected officials at the Panchayati level, which includes SC, ST, OBC & women: CP Joshi",,,,748110049059319808,https://twitter.com/INCIndia/status/748110049059319808
2016-06-29 11:01:55,INCIndia,INCIndia,5,105,71,"Commission has cut all funds to the BRGF, saying that the states have to spend from their own funds: CP Joshi",,,,748109236756873216,https://twitter.com/INCIndia/status/748109236756873216
2016-06-29 11:01:07,INCIndia,INCIndia,4,102,69,"The 12th Plan had an allocation of Rs. 11,000 cr & for BRGF was also to receive funds. Modi Govt, using the excuse of the 14th Finance...",,,,748109035589689344,https://twitter.com/INCIndia/status/748109035589689344
