date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-05-25 18:27:50,narendramodi,,1178,2258,3111,"This is a step towards Smart Governance & will give us added strength to fulfil aspirations of the people http://nm4.in/1jNsQyi",,,,470632347943960576,https://twitter.com/narendramodi/status/470632347943960576
2014-05-25 18:27:07,narendramodi,,549,2267,2843,"Various Assembled Ministries will be transformed into Organic Ministries for quicker pace of work & better coordination between departments.",,,,470632166641000448,https://twitter.com/narendramodi/status/470632166641000448
2014-05-25 18:26:02,narendramodi,,1111,3479,3955,"Keeping our commitment to 'Minimum Government, Maximum Governance' we have made an unprecedented & positive change in Ministry formation.",,,,470631895932227584,https://twitter.com/narendramodi/status/470631895932227584
2014-05-25 18:10:17,AmitShah,,106,377,342,"News @JagranNews ""BJP has emerged ‘Number One’ in 332 assembly segments in UP"" http://post.jagran.com/uttar-pradesh-bjp-to-get-painted-in-amit-shah-s-colours-1401017404 …pic.twitter.com/Gz32eWs4JM",,@JagranNews,,470627930087776256,https://twitter.com/AmitShah/status/470627930087776256
2014-05-25 18:04:35,AmitShah,,46,161,217,"Decoding Amit Shah's campaign: How he conquered Uttar Pradesh | Firstpost http://www.firstpost.com/politics/decoding-amit-shahs-campaign-how-he-conquered-uttar-pradesh-1538759.html … via @Firstpost.com",,@Firstpost,,470626499163205632,https://twitter.com/AmitShah/status/470626499163205632
2014-05-25 15:58:58,INCIndia,,18,59,36,"Rahul Gandhi reached out to the families of the slain leaders to convey his respects.( 3/3)pic.twitter.com/WlWUhLNKw6",,,,470594883468541952,https://twitter.com/INCIndia/status/470594883468541952
2014-05-25 15:56:32,INCIndia,,4,47,21,"Several CRPF Jawans & Shri Mahendra Karma,Shri Nandkumar Patel,Shri Uday Mudliyar,Shri VC Shukla lost their lives in the Naxal attack (2/3)",,,,470594270722662401,https://twitter.com/INCIndia/status/470594270722662401
2014-05-25 15:51:58,INCIndia,,12,45,25,"Congress Vice President #RahulGandhi paid homage to the victims of the Jiram Valley Naxal attack that took place last year on May 25 (1/3)",,,#RahulGandhi,470593122859094016,https://twitter.com/INCIndia/status/470593122859094016
2014-05-25 11:26:31,narendramodi,,2246,4051,5227,"I welcome the step by Sri Lanka & Pakistan to release our fishermen. I welcome our fishermen brothers back home!",,,,470526318820327424,https://twitter.com/narendramodi/status/470526318820327424
2014-05-25 11:25:42,narendramodi,,575,1538,2651,"Great having leaders from SAARC nations & Mauritius join us during the ceremony. Their presence will make the occasion more memorable.",,,,470526115451133952,https://twitter.com/narendramodi/status/470526115451133952
2014-05-25 11:23:15,narendramodi,,730,1498,2625,"Tomorrow, will begin the day by visiting Raj Ghat & paying my respects to Pujya Bapu.",,,,470525500641660930,https://twitter.com/narendramodi/status/470525500641660930
2014-05-25 11:22:35,narendramodi,,611,1189,2300,"Overwhelmed by greetings from friends across India & the world. I am deeply grateful for your continuous support & best wishes.",,,,470525332433301504,https://twitter.com/narendramodi/status/470525332433301504
2014-05-25 11:21:25,narendramodi,,381,1381,2186,"Was very happy to read this. Congrats to our youngsters. They make us truly proudhttp://timesofindia.indiatimes.com/india/13-year-old-Andhra-teen-becomes-youngest-woman-to-scale-Everest/articleshow/35598021.cms …",,,,470525038672633858,https://twitter.com/narendramodi/status/470525038672633858
2014-05-25 08:58:49,BJP4India,,38,162,188,"125 करोड़ देशवासी एक कदम चले तो देश 125 करोड़ कदम आगे बढ़ जायेगाhttp://www.youtube.com/watch?v=76hiKrwtCWo …",,,,470489150450192384,https://twitter.com/BJP4India/status/470489150450192384
2014-05-25 06:20:32,ncbn,,38,143,156,"Salute the spirit of two telugu teen students, Purna & Kumar, for scaling the highest peak of Mt.Everest.http://bit.ly/1k5Q7aj",,,,470449319342899200,https://twitter.com/ncbn/status/470449319342899200
2014-05-25 23:59:41,Swamy39,_Ram_AJ,4,11,13,"@RamachandranAJ @reachnagap : Jai Sri Rama",,@RamachandranAJ @reachnagap,,470715861221658624,https://twitter.com/Swamy39/status/470715861221658624
2014-05-25 23:58:35,Swamy39,_Ram_AJ,5,16,15,"@RamachandranAJ @aruncwg10 @Meedana4NaMo @svg_gowd : We want him to be a Mahaveer Yoddha not Mahatma for now",,@RamachandranAJ @aruncwg10 @Meedana4NaMo @svg_gowd,,470715582501777408,https://twitter.com/Swamy39/status/470715582501777408
2014-05-25 23:56:50,Swamy39,,1,10,4,"@KRK_merapati @Meedana4NaMo @ParthibanRavind @svg_gowd : That is the core of our ideological commitment. I will not allow any unfairness.",,@KRK_merapati @Meedana4NaMo @ParthibanRavind @svg_gowd,,470715144125693952,https://twitter.com/Swamy39/status/470715144125693952
2014-05-25 23:52:41,Swamy39,ParthibanRG,5,11,9,"@ParthibanRavind @Meedana4NaMo @svg_gowd : Went to sleep early and got up at 4 am. No event, I have learnt, good or bad spoils my sleep.",,@ParthibanRavind @Meedana4NaMo @svg_gowd,,470714100431847424,https://twitter.com/Swamy39/status/470714100431847424
2014-05-25 23:42:34,Swamy39,GlobalDefPost,7,10,7,"@_deepaktiwari:Nor should someone with a multiple heart by-pass and requiring regular insulin injection-- of any age. Good health is minimum",,@_deepaktiwari,,470711554053124096,https://twitter.com/Swamy39/status/470711554053124096
2014-05-25 16:13:48,Swamy39,SamNatarajan,6,2,5,"@SamNatarajan : Which temples?",,@SamNatarajan,,470598619830054912,https://twitter.com/Swamy39/status/470598619830054912
2014-05-25 15:55:03,Swamy39,,0,5,5,"@iamsdpk : Must be moving too much in Vaiko's company. Wishful thinking or starting a rumour",,@iamsdpk,,470593899811991554,https://twitter.com/Swamy39/status/470593899811991554
2014-05-25 14:59:47,Swamy39,,3,4,4,"@Saunakahotra : Name the temples and location.",,@Saunakahotra,,470579990111608832,https://twitter.com/Swamy39/status/470579990111608832
