date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-05-29 23:50:02,ArvindKejriwal,Rahulshrivstv,123,71,156,"@rahulsNDTV thank u so much",,@rahulsNDTV,,472162982915346432,https://twitter.com/ArvindKejriwal/status/472162982915346432
2014-05-29 16:16:38,OmarAbdullah,htTweets,129,94,123,":-) “ @htTweets: The white towel: unveiling the symbol of Indian power politics http://read.ht/fE9 pic.twitter.com/F8ITkoKec4”",,@htTweets,,472048882990342144,https://twitter.com/OmarAbdullah/status/472048882990342144
2014-05-29 14:56:04,BJP4India,,50,116,167,"Prime Minister Shri @narendramodi today vacated the Vadodara Parliamentary seat, retaining the Varanasi Lok Sabha seat.",,@narendramodi,,472028606055464960,https://twitter.com/BJP4India/status/472028606055464960
2014-05-29 13:58:52,PMOIndia,,348,478,926,"The Union Railway Minister Shri DV Sadananda Gowda met PM @narendramodipic.twitter.com/JFkjJrnFRL",,@narendramodipic,,472014211539685378,https://twitter.com/PMOIndia/status/472014211539685378
2014-05-29 13:00:02,PMOIndia,,215,582,992,"Congrats my young friends. I wish you the very best for your future: PM @narendramodi to youngsters who passed CBSE exams",,@narendramodi,,471999405973729280,https://twitter.com/PMOIndia/status/471999405973729280
2014-05-29 12:50:19,PMOIndia,,73,304,675,"Madhya Pradesh Governor Shri Ram Naresh Yadav called on the Prime Minister & conveyed his good wishespic.twitter.com/fl4biYBLDp",,,,471996962221211648,https://twitter.com/PMOIndia/status/471996962221211648
2014-05-29 12:45:55,PMOIndia,,274,708,901,"I will represent Varanasi in LS. I look forward to this wonderful opportunity to serve Ganga Maa & work for Varanasi’s development: PM Modi",,,,471995855864471553,https://twitter.com/PMOIndia/status/471995855864471553
2014-05-29 12:44:59,PMOIndia,,85,391,603,"Due to people's affection, got elected from Vadodara by historic margin. Will always remain grateful to people of Vadodara: PM @narendramodi",,@narendramodi,,471995618852757504,https://twitter.com/PMOIndia/status/471995618852757504
2014-05-29 12:42:57,PMOIndia,,168,485,622,"Prime Minister Narendra Modi resigned from the Vadodara Lok Sabha seat. He will retain the Varanasi Lok Sabha seat.",,,,471995105516085249,https://twitter.com/PMOIndia/status/471995105516085249
2014-05-29 12:16:52,PMOIndia,,166,540,955,"Chief of Naval Staff Admiral RK Dhowan met the Prime Minister in South Blockpic.twitter.com/1ZOCPg8KYL",,,,471988544987074561,https://twitter.com/PMOIndia/status/471988544987074561
2014-05-29 11:56:56,BJP4India,,68,198,186,"Shri @BJPRajnathSingh decides to send delegation regarding attacks on BJP workers in Bengal- http://bit.ly/1muCxQY pic.twitter.com/vXRMOjkkE2",,@BJPRajnathSingh,,471983528196853761,https://twitter.com/BJP4India/status/471983528196853761
2014-05-29 11:28:35,narendramodi,,2576,3323,5080,"I will represent Varanasi in Lok Sabha & I look forward to this wonderful opportunity to serve Ganga Maa & work for Varanasi’s development.",,,,471976394004500480,https://twitter.com/narendramodi/status/471976394004500480
2014-05-29 11:28:04,narendramodi,,451,1648,2911,"I assure people of Vadodara I will leave no stone unturned in ensuring that Vadodara's development scales newer heights in the years to come",,,,471976263410655235,https://twitter.com/narendramodi/status/471976263410655235
2014-05-29 11:26:50,narendramodi,,644,1751,2993,"Resigned from Vadodara LS seat. Due to people's affection got elected by historic margin. Will always remain grateful to people of Vadodara.",,,,471975951576735744,https://twitter.com/narendramodi/status/471975951576735744
2014-05-29 11:25:58,narendramodi,,877,1985,3927,"Congrats to my young friends who successfully passed the CBSE exams. I wish them the very best for their future.",,,,471975734425038848,https://twitter.com/narendramodi/status/471975734425038848
2014-05-29 11:16:25,INCIndia,,16,63,37,"हम #CBSE 12वीं में उत्तीर्ण होने वाले सभी छात्र-छात्राओं को ढेरों शुभकामनायें देते हैpic.twitter.com/8BBn6bhy3q",,,#CBSE,471973332129021952,https://twitter.com/INCIndia/status/471973332129021952
