date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2017-10-30 17:52:25,BJP4India,,107,454,1827,"राष्ट्रीय एकता दिवस के अवसर पर एकता दौड़ में शामिल होकर सरदार वल्लभ भाई पटेल के स्वप्न को अपना समर्थन दें।pic.twitter.com/XemIx7CErs",,,,925057817173671942,https://twitter.com/BJP4India/status/925057817173671942
2017-10-30 16:58:38,BJP4India,,49,178,426,"#KnowYourGovt : What does GDS stand for?",,,#KnowYourGovt,925044282100146176,https://twitter.com/BJP4India/status/925044282100146176
2017-10-30 16:58:18,BJP4India,BJP4India,13,104,392,"Thanks for your participation. 18 to 50 years is the correct answer. #KnowYourGovthttps://twitter.com/BJP4India/status/924482098572021760 …",,,#KnowYourGovthttps,925044201137434624,https://twitter.com/BJP4India/status/925044201137434624
2017-10-30 16:05:04,BJP4India,,248,846,4091,"सरदार साहब की जयंती (31 अक्टूबर) पर देश भर में रन फॉर यूनिटी का आयोजन किया जाएगा, आप सभी से अनुरोध है कि आप भी इस दौड़ में हिस्सा लें : पीएमpic.twitter.com/XGywG57Zae",,,,925030802462728192,https://twitter.com/BJP4India/status/925030802462728192
2017-10-30 15:34:03,BJP4India,,163,362,1575,"यूपीए सरकार की तुलना में मोदी सरकार ने 14वे वित्त आयोग के अंतर्गत हिमाचल को 71,000 करोड़ रुपये अधिक देने का काम किया है। #ShahInHimachalpic.twitter.com/iPmfEt7XHJ",,,#ShahInHimachalpic,925022997345210368,https://twitter.com/BJP4India/status/925022997345210368
2017-10-30 14:21:59,BJP4India,,228,457,2355,"हिमाचल की पुकार, भाजपा सरकार : हिमाचल प्रदेश को स्वर्णिम हिमाचल बनाने के लिए भाजपा का दृष्टि पत्र - 2017। पूरा पढ़ें http://bit.ly/SwarnimHimachal pic.twitter.com/PkKOyDwQew",,,,925004860914769926,https://twitter.com/BJP4India/status/925004860914769926
2017-10-30 13:34:39,ncbn,,32,68,479,"ప్రస్తుత ప్రపంచ గమనంలో మాతృభాషతో పాటు ఇతర భాషలు కూడా తప్పనిసరిగా నేర్చుకోవాలి. ఇప్పుడు ప్రతి ఒక్కరికీ కమ్యూనికేషన్ స్కిల్స్ చాలా అవసరం.pic.twitter.com/VCTUaXZWNi",,,,924992950999773184,https://twitter.com/ncbn/status/924992950999773184
2017-10-30 13:32:12,ncbn,,31,56,484,"పోలవరం ప్రాజెక్టు పరిధిలోని గిరిజన యువత ఉన్నతి కోసం వారికి నైపుణ్య శిక్షణ ఇప్పించి ఉద్యోగ, ఉపాధి అవకాశాలు కల్పించేలా ప్రభుత్వం కృషిచేస్తోంది",,,,924992334168670208,https://twitter.com/ncbn/status/924992334168670208
2017-10-30 13:30:49,ncbn,,41,88,916,"రాష్ట్రంలో క్రికెట్ అభివృద్ధికి ఎనలేని సేవలందించిన ప్రముఖ వ్యక్తి, భారత జట్టు మాజీ మేనేజర్ ఎంవీ శ్రీధర్ మృతి అత్యంత బాధాకరం ఆయనకు ఘననివాళులు",,,,924991986662227968,https://twitter.com/ncbn/status/924991986662227968
2017-10-30 13:30:01,INCIndia,,85,443,878,"Modi Govt and its abysmal record of completing infrastructure projects on time. Read more: http://inc.in/In-focus/1079/let-talk-about-bjp-work-culture …pic.twitter.com/A4mFuMehym",,,,924991783544635392,https://twitter.com/INCIndia/status/924991783544635392
2017-10-30 13:27:40,MamataOfficial,,75,107,961,"Kolkata achieves a unique position in the U-17 World Cup. My latest FB post >> http://goo.gl/8dZ3ps",,,,924991193808642055,https://twitter.com/MamataOfficial/status/924991193808642055
2017-10-30 13:06:15,INCIndia,,115,753,1530,"Statistics show how much care the Gujarat government really extends towards the health and immunity of its children.pic.twitter.com/vxazWG1mcd",,,,924985804270665728,https://twitter.com/INCIndia/status/924985804270665728
2017-10-30 12:23:19,ArvindKejriwal,SwatiJaiHind,229,1003,3428,"Good work by DCWhttps://twitter.com/swatijaihind/status/924968217956589571 …",,,,924974999617683456,https://twitter.com/ArvindKejriwal/status/924974999617683456
2017-10-30 12:12:12,INCIndia,,126,532,1079,"Gujarat deserves a govt that cares about citizens' wellbeing, not one that decreases the healthcare budget. Read: http://inc.in/In-focus/1080/state-of-public-health-in-gujarat …pic.twitter.com/cNezMaK6Ct",,,,924972201454944256,https://twitter.com/INCIndia/status/924972201454944256
2017-10-30 12:10:17,BJP4India,,112,424,1445,"CAG के अनुसार हिमाचल में वीरभद्र सिंह सरकार ने 20,000 करोड़ रुपये के ऋण को विकास के बजाए घोटालों की भेंट चढ़ा दिया। #ShahInHimachalpic.twitter.com/1FvsfeoGaA",,,#ShahInHimachalpic,924971718992478208,https://twitter.com/BJP4India/status/924971718992478208
2017-10-30 11:58:24,AmitShah,,290,708,2849,"वीरभद्र सिंह को हिमाचल की जनता को जवाब देना चाहिए कि प्रदेश की जनता के विकास के लिए दिए गए पैसे से अगर विकास नही किया तो वो पैसा गया कहाँ?pic.twitter.com/TIUW0ZOz7S",,,,924968728642514945,https://twitter.com/AmitShah/status/924968728642514945
2017-10-30 11:57:28,AmitShah,,124,504,1897,"चल्वारा (कांगड़ा) जनसभा: मोदी जी द्वारा गरीबों के लिए लायी गई योजनाओं को वीरभद्र सरकार ने हिमाचल की जनता तक पहुंचने ही नही दिया।pic.twitter.com/7M7XZZkXfd",,,,924968494432522240,https://twitter.com/AmitShah/status/924968494432522240
2017-10-30 11:45:18,narendramodi,,442,1424,5281,"How many questions can you answer correctly in the #MannKiBaat quiz, on the Narendra Modi App? http://nm4.in/dnldapp pic.twitter.com/6pO9ZCgRBT",,,#MannKiBaat,924965430233407488,https://twitter.com/narendramodi/status/924965430233407488
2017-10-30 11:42:26,narendramodi,,270,1484,6475,"PM @PaoloGentiloni and I met CEOs from both nations. Stronger trade and commerce ties will benefit India and Italy tremendously.pic.twitter.com/Q8iw12Ucnw",,@PaoloGentiloni,,924964711363309568,https://twitter.com/narendramodi/status/924964711363309568
