date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-05-31 10:31:49,OmarAbdullah,,199,62,99,"The Hurriyat & the consequence of its boycott. How BJP became the No 1 party in J&amp;amp;amp;K and what this means http://www.firstpost.com/?p=1550969",,,,472686881772011520,https://twitter.com/OmarAbdullah/status/472686881772011520
2014-05-31 09:18:21,INCIndia,,21,38,34,"जिन्होंने ये गलत काम किया है उनको पता लगना चाहिये कि हिन्दुस्तान में ऐसा काम नहीं किया जा सकता: राहुल गांधी ने बदायूं में कहा #Badaun",,,#Badaun,472668394160799744,https://twitter.com/INCIndia/status/472668394160799744
2014-05-31 09:14:28,INCIndia,,9,33,33,"CBI enquiry से भी जरुरी, न्याय मिलना चाहिये : राहुल गांधी #Badaun",,,#Badaun,472667417529692162,https://twitter.com/INCIndia/status/472667417529692162
2014-05-31 09:13:40,INCIndia,,6,31,31,"महिला की इज्जत की कोई कीमत नहीं होती है।यहां पे न्याय की जरुरत है और जो आपने CBI enquiry की बात की है उससे मैं सहमत हूं:राहुल गांधी #Badaun",,,#Badaun,472667215427141632,https://twitter.com/INCIndia/status/472667215427141632
2014-05-31 09:12:22,INCIndia,,5,26,23,"उन्होंने((पीड़ितों के परिवार वालो) कहा है कि UP की पुलिस तो उनको न्याय नहीं दे सकती है।उन्होंने कहा है कि यहां के लोग शामिल हैं:राहुल गांधी",,,,472666889626214401,https://twitter.com/INCIndia/status/472666889626214401
2014-05-31 08:55:17,INCIndia,,18,40,39,"Watch: #RahulGandhi's statement after meeting the family of #Badaun victimshttps://www.youtube.com/watch?v=R-HE7Qo-Tig …",,,#RahulGandhi #Badaun,472662588740747264,https://twitter.com/INCIndia/status/472662588740747264
2014-05-31 08:44:25,PMOIndia,,339,953,1353,"I bow to this proud son of India: PM offering tributes to Maharana Pratap on his birth anniversary",,,,472659852494262272,https://twitter.com/PMOIndia/status/472659852494262272
2014-05-31 08:43:37,PMOIndia,,97,551,860,"Maharana Pratap's life symbolised ultimate courage, patriotism & sacrifice: Prime Minister Shri @narendramodi",,@narendramodi,,472659654363717632,https://twitter.com/PMOIndia/status/472659654363717632
2014-05-31 08:43:20,PMOIndia,,83,432,788,"Prime Minister @narendramodi pays tributes to the great Maharana Pratap on his birth anniversary.",,@narendramodi,,472659581194080256,https://twitter.com/PMOIndia/status/472659581194080256
2014-05-31 08:42:31,INCIndia,,11,36,26,"I was told by the victim's family that compensation means nothing to them : #RahulGandhi in #Badaun",,,#RahulGandhi #Badaun,472659376356859904,https://twitter.com/INCIndia/status/472659376356859904
2014-05-31 08:40:16,narendramodi,,1617,2857,4588,"Maharana Pratap's life symbolised ultimate courage, patriotism & sacrifice. I bow to this proud son of India on his birth anniversary.",,,,472658811438632960,https://twitter.com/narendramodi/status/472658811438632960
2014-05-31 08:39:56,INCIndia,,23,62,46,"Mahilayon ke ijjat ki koi kimat nahi hoti, yahan pe nyay kee zaroorat hai,unhe nyay milna chhaiye: #RahulGandhipic.twitter.com/cmA71aruVA",,,#RahulGandhipic,472658727015686144,https://twitter.com/INCIndia/status/472658727015686144
2014-05-31 08:36:43,INCIndia,,12,41,18,"They (family of victims) believe that UP police won't help,There is a need for justice,There should be a CBI inquiry: #RahulGandhi in #Badaun",,,#RahulGandhi #Badaun,472657917938634752,https://twitter.com/INCIndia/status/472657917938634752
2014-05-31 08:32:59,INCIndia,,16,64,41,"CBI inquiry should be ordered and more than that justice should be delivered: #RahulGandhi on #Badaun gang rape case",,,#RahulGandhi #Badaun,472656976782954496,https://twitter.com/INCIndia/status/472656976782954496
2014-05-31 07:37:09,PMOIndia,,210,431,877,"Lt Governor of Andaman & Nicobar Islands Lt. General (Retd.) Shri A.K. Singh called on the PM at 7, Race Course Roadpic.twitter.com/aiy44XbhIQ",,,,472642924165873665,https://twitter.com/PMOIndia/status/472642924165873665
2014-05-31 07:09:08,PMOIndia,,378,1184,1287,"Tobacco affects the person consuming it and the people around. Saying no to tobacco is laying the foundation of a healthier India: PM",,,,472635873566027776,https://twitter.com/PMOIndia/status/472635873566027776
2014-05-31 07:07:38,PMOIndia,,208,578,839,"Let us work to reduce tobacco consumption in India: PM @narendramodi on World No Tobacco Day",,@narendramodi,,472635498360340480,https://twitter.com/PMOIndia/status/472635498360340480
2014-05-31 07:06:33,PMOIndia,,122,512,754,"The Prime Minister calls for spreading awareness on the risks of tobacco consumption on World No Tobacco Day.",,,,472635226644946944,https://twitter.com/PMOIndia/status/472635226644946944
2014-05-31 07:02:57,narendramodi,,1691,3858,4743,"Tobacco not only affects those consuming it but also people around. By saying no to tobacco, let us lay the foundation of a healthier India.",,,,472634320981467136,https://twitter.com/narendramodi/status/472634320981467136
2014-05-31 07:01:42,narendramodi,,863,2846,3656,"On World No Tobacco Day, lets pledge to spread awareness on the risks of tobacco consumption & work to reduce tobacco consumption in India.",,,,472634006723649536,https://twitter.com/narendramodi/status/472634006723649536
2014-05-31 06:48:50,mkstalin,,26,10,53,"While releasing Dr Kalaignar's 91st birthday souvenir at his Gopalapuram residence earlier today.pic.twitter.com/X4womx0fUu",,,,472630765620961280,https://twitter.com/mkstalin/status/472630765620961280
2014-05-31 06:46:07,BJP4India,,24,92,115,"Union MoS for Power (Independent Charge), Shri @PiyushGoyalBJP on Power supply position of Uttar Pradesh - http://bit.ly/1oTRP43",,@PiyushGoyalBJP,,472630082129760256,https://twitter.com/BJP4India/status/472630082129760256
2014-05-31 04:49:13,OmarAbdullah,,77,42,67,"DC Jammu has been ordered to enquire in to the circumstances that caused the fire & to ascertain responsibility, if any, for the same.",,,,472600666230104064,https://twitter.com/OmarAbdullah/status/472600666230104064
2014-05-31 04:46:59,OmarAbdullah,,36,56,88,"My condolences to the families of those killed in the hotel fire in Jammu today & prayers for the speedy recovery of the injured 1/2",,,,472600101349650433,https://twitter.com/OmarAbdullah/status/472600101349650433
2014-05-31 04:29:08,INCIndia,,15,38,31,"#TheIndiaTheyInherited 'Astra' - India's first indigenously developed air to air missilepic.twitter.com/BBR61aH2Yu",,,#TheIndiaTheyInherited,472595608365039616,https://twitter.com/INCIndia/status/472595608365039616
2014-05-31 23:59:56,Swamy39,,1,4,2,"@Manishabhasin : No need to. Hindustan means that",,@Manishabhasin,,472890249555619840,https://twitter.com/Swamy39/status/472890249555619840
2014-05-31 23:59:03,Swamy39,india_nz,0,3,5,"@india_nz : I cannot trust an online news without verifying.",,@india_nz,,472890030369693697,https://twitter.com/Swamy39/status/472890030369693697
2014-05-31 19:33:48,ShashiTharoor,,317,52,107,"good piece by @JhaSanjay on Rahul Gandhi:http://www.ndtv.com/article/opinion/rahul-gandhi-is-a-marathon-man-a-long-distance-runner-533449 …",,@JhaSanjay,,472823275240685568,https://twitter.com/ShashiTharoor/status/472823275240685568
2014-05-31 19:20:05,ShashiTharoor,,58,29,45,"Video of my AICC press conference yesterday, which begins with my thoughts on the BJP's 10-point programme:https://www.youtube.com/watch?v=4Ne7o8h2Owo …",,,,472819823198482432,https://twitter.com/ShashiTharoor/status/472819823198482432
2014-05-31 19:09:11,ShashiTharoor,,160,40,56,"Congress warns BJP against reopening sensitive issues : http://www.deccanchronicle.com/node/124860",,,,472817080262090752,https://twitter.com/ShashiTharoor/status/472817080262090752
2014-05-31 17:53:07,ShashiTharoor,,200,29,44,"Don't politicise issues like security: Congress on Vadra's airport privilegeshttp://tinyurl.com/mdw6k6f",,,,472797939094417409,https://twitter.com/ShashiTharoor/status/472797939094417409
2014-05-31 17:49:58,ShashiTharoor,CharmChawm,0,1,2,"@CharmChawm write to me at office [at] tharoor.in @brijeshnairan",,@CharmChawm @brijeshnairan,,472797145364324352,https://twitter.com/ShashiTharoor/status/472797145364324352
2014-05-31 17:44:39,ShashiTharoor,,8,20,32,"Hilarious take on WorldCup team slogans by @ishaantharoor : http://www.ticotimes.net/2014/05/24/all-32-world-cup-national-slogans-graded-and-in-some-cases-improved … &the Chilean WorldCup ad he likes: http://www.washingtonpost.com/blogs/worldviews/wp/2014/05/30/this-chilean-world-cup-ad-is-the-best-you-will-see/ …",,@ishaantharoor,,472795810208301056,https://twitter.com/ShashiTharoor/status/472795810208301056
2014-05-31 17:28:49,ShashiTharoor,CharmChawm,1,1,4,"@CharmChawm ou will find details of all my fourteen books on http://www.shashitharoor.in",,@CharmChawm,,472791823740436480,https://twitter.com/ShashiTharoor/status/472791823740436480
2014-05-31 17:15:06,ShashiTharoor,,46,19,36,"Take a look at my Facebook page (https://www.facebook.com/ShashiTharoor ). Constructive feedback welcome!",,,,472788372272861184,https://twitter.com/ShashiTharoor/status/472788372272861184
2014-05-31 16:50:35,ShashiTharoor,peacebanda,0,1,1,"@peacebanda No, it's a comment on the scale of the problems that successive governments (of all parties) have had to deal with",,@peacebanda,,472782201835114497,https://twitter.com/ShashiTharoor/status/472782201835114497
2014-05-31 16:40:15,Swamy39,,214,570,567,"Ashokji Singhal wants me to address 5000 lawyers in Prayag on June 29 and state my thesis that present Constitution's essence is Hindutva",,,,472779599521128448,https://twitter.com/Swamy39/status/472779599521128448
2014-05-31 16:35:40,Swamy39,Venky1971,14,63,37,"@Venky1971 @NewIndianXpress : Katju-Padgoankar comments show that Westernised liberals are in a surrender mode.",,@Venky1971 @NewIndianXpress,,472778447505195009,https://twitter.com/Swamy39/status/472778447505195009
2014-05-31 16:31:35,Swamy39,1Lavesh,7,24,16,"@Lavesh_Agrawal : Ask Raghuram Rajan. When the patient is dead, the body temperature will reduce, he will advocate",,@Lavesh_Agrawal,,472777422064975873,https://twitter.com/Swamy39/status/472777422064975873
2014-05-31 16:29:13,Swamy39,,206,114,201,"PTs : Why some tweeples with zero followers are abusive and craving our attention?",,,,472776825731416064,https://twitter.com/Swamy39/status/472776825731416064
2014-05-31 16:27:14,Swamy39,Amit17044,6,14,17,"@RajatSharmaIive : People should be given some reasonable choice in a democracy",,@RajatSharmaIive,,472776323945873408,https://twitter.com/Swamy39/status/472776323945873408
2014-05-31 16:25:22,Swamy39,OyeSunNa,8,10,13,"@AnkitSPawar : No I am mulling over what will happen to my cases in court.",,@AnkitSPawar,,472775857837051904,https://twitter.com/Swamy39/status/472775857837051904
2014-05-31 16:20:32,Swamy39,,397,797,724,"India needs a two party system: One party propagating for soft Hindutva and another for virat Hindutva. Others should perish",,,,472774638179602432,https://twitter.com/Swamy39/status/472774638179602432
2014-05-31 16:18:51,Swamy39,SrikanthAG1,1,10,5,"@SrikanthAG1 : Yes soon on twitter",,@SrikanthAG1,,472774216069046272,https://twitter.com/Swamy39/status/472774216069046272
2014-05-31 16:18:24,Swamy39,,3,12,10,"@SomaVisal @VarshaThacker : You mean in my meeting today with him at 12.15 pm?",,@SomaVisal @VarshaThacker,,472774104899010561,https://twitter.com/Swamy39/status/472774104899010561
2014-05-31 16:16:29,Swamy39,sv7577,5,32,19,"@sv7577 : There two Ministries that matter for foreign bank accounts and ""The family "" in the Agusta helicopter sale respectively.",,@sv7577,,472773622520508416,https://twitter.com/Swamy39/status/472773622520508416
2014-05-31 16:12:41,Swamy39,sandeep79238,0,1,1,"@sandeep79238 @vasant3d : Which sick statement?",,@sandeep79238 @vasant3d,,472772663958450176,https://twitter.com/Swamy39/status/472772663958450176
2014-05-31 16:10:52,Swamy39,,3,4,2,"@harpindermv @chetan_bhagat @TOIIndiaNews : Some ""sacrifice""",,@harpindermv @chetan_bhagat @TOIIndiaNews,,472772206158553088,https://twitter.com/Swamy39/status/472772206158553088
2014-05-31 13:32:17,ShashiTharoor,,235,72,69,"My critique of the BJP's ten-point programme:http://www.firstpost.com/politics/no-vision-only-diversion-tharoor-mocks-modis-10-point-agenda-1550749.html …",,,,472732297179844608,https://twitter.com/ShashiTharoor/status/472732297179844608
2014-05-31 12:49:41,ShashiTharoor,,25,17,26,"A few points from my press conference on behalf of @INCIndia : http://webcache.googleusercontent.com/search?q=cache:http://freepressjournal.in/cong-slams-pms-ten-point-plan/ …",,@INCIndia,,472721575544774656,https://twitter.com/ShashiTharoor/status/472721575544774656
2014-05-31 12:49:10,ShashiTharoor,,67,108,235,"Presenting a couple of books &my congratulations to all-India CBSE topper SarthakAgarwal. Excellent chat followed.pic.twitter.com/ny43NEwaIv",,,,472721448599969794,https://twitter.com/ShashiTharoor/status/472721448599969794
2014-05-31 10:46:34,Swamy39,Vedant_Bharat,24,128,78,"@vasant3d : We have to appreciate that Modi is very systematic and organized. I want him to succeed whether his Cabinet listens or not.",,@vasant3d,,472690595668824064,https://twitter.com/Swamy39/status/472690595668824064
2014-05-31 05:51:19,Swamy39,Dh18_kr,6,5,1,"@Dharamkriti_kr : For J K and L",,@Dharamkriti_kr,,472616292650721281,https://twitter.com/Swamy39/status/472616292650721281
2014-05-31 05:09:50,smritiirani,rvaidya2000,188,204,221,"@rvaidya2000 66 joint research projects being evaluated. Launching scholarship program of 40 slots for Bachelors n 30 for Masters program.",,@rvaidya2000,,472605851597799424,https://twitter.com/smritiirani/status/472605851597799424
